order_id,ship_date,delivery_date,carrier,shipping_cost
133054,2025-07-06 00:54:00,2025-07-13 00:54:00,DHL,12.14
133055,2025-07-05 11:08:00,2025-07-14 11:08:00,UPS,14.31
133056,2025-07-04 07:35:00,2025-07-07 07:35:00,UPS,7.31
133059,2025-07-09 09:02:00,2025-07-11 09:02:00,FedEx,10.61
133060,2025-07-04 15:00:00,2025-07-07 15:00:00,FedEx,27.56
133061,2025-07-04 10:35:00,2025-07-06 10:35:00,DHL,9.87
133062,2025-07-06 06:38:00,2025-07-07 06:38:00,DHL,3.3
133063,2025-07-09 06:24:00,2025-07-12 06:24:00,DHL,5.03
133064,2025-07-08 21:41:00,2025-07-13 21:41:00,USPS,6.92
133066,2025-07-07 15:39:00,2025-07-14 15:39:00,USPS,6.24
133068,2025-07-08 03:17:00,2025-07-17 03:17:00,FedEx,1.84
133069,2025-07-08 12:22:00,2025-07-17 12:22:00,USPS,8.38
133070,2025-07-07 11:40:00,2025-07-08 11:40:00,DHL,15.35
133073,2025-07-07 08:53:00,2025-07-14 08:53:00,USPS,3.86
133074,2025-07-09 11:12:00,2025-07-16 11:12:00,DHL,5.79
133075,2025-07-07 14:41:00,2025-07-08 14:41:00,UPS,3.14
133076,2025-07-06 09:12:00,2025-07-11 09:12:00,DHL,3.97
133077,2025-07-07 21:12:00,2025-07-12 21:12:00,DHL,9.2
133078,2025-07-09 00:36:00,2025-07-16 00:36:00,UPS,7.47
133079,2025-07-09 05:11:00,2025-07-16 05:11:00,FedEx,0.74
133080,2025-07-04 00:39:00,2025-07-14 00:39:00,FedEx,7.55
133081,2025-07-04 00:02:00,2025-07-07 00:02:00,USPS,6.32
133082,2025-07-09 02:24:00,2025-07-12 02:24:00,DHL,0.66
133083,2025-07-08 09:31:00,2025-07-18 09:31:00,UPS,15.52
133085,2025-07-08 01:27:00,2025-07-13 01:27:00,DHL,13.11
133086,2025-07-05 07:55:00,2025-07-11 07:55:00,UPS,21.37
133087,2025-07-04 19:47:00,2025-07-11 19:47:00,FedEx,9.36
133088,2025-07-06 17:08:00,2025-07-14 17:08:00,USPS,8.62
133090,2025-07-04 19:14:00,2025-07-10 19:14:00,DHL,1.62
133092,2025-07-09 20:17:00,2025-07-14 20:17:00,USPS,6.42
133093,2025-07-06 17:20:00,2025-07-14 17:20:00,FedEx,9.65
133094,2025-07-04 09:36:00,2025-07-08 09:36:00,DHL,21.71
133095,2025-07-05 16:18:00,2025-07-07 16:18:00,UPS,19.55
133096,2025-07-10 10:38:00,2025-07-19 10:38:00,UPS,22.42
133097,2025-07-10 21:52:00,2025-07-11 21:52:00,USPS,11.35
133099,2025-07-10 06:22:00,2025-07-15 06:22:00,DHL,22.26
133101,2025-07-07 01:36:00,2025-07-09 01:36:00,DHL,23.3
133102,2025-07-10 10:25:00,2025-07-20 10:25:00,DHL,8.4
133103,2025-07-07 02:56:00,2025-07-15 02:56:00,DHL,10.96
133104,2025-07-05 07:37:00,2025-07-11 07:37:00,USPS,3.8
133106,2025-07-10 06:25:00,2025-07-20 06:25:00,DHL,6.82
133108,2025-07-07 14:34:00,2025-07-13 14:34:00,DHL,12.12
133109,2025-07-08 13:39:00,2025-07-17 13:39:00,DHL,11.4
133110,2025-07-10 11:02:00,2025-07-12 11:02:00,DHL,16.11
133111,2025-07-09 22:46:00,2025-07-10 22:46:00,UPS,11.15
133112,2025-07-08 17:55:00,2025-07-15 17:55:00,DHL,14.94
133113,2025-07-10 15:19:00,2025-07-11 15:19:00,DHL,8.18
133114,2025-07-06 17:11:00,2025-07-14 17:11:00,UPS,4.68
133115,2025-07-10 20:59:00,2025-07-14 20:59:00,USPS,4.65
133116,2025-07-05 04:45:00,2025-07-06 04:45:00,DHL,5.34
133117,2025-07-08 16:44:00,2025-07-15 16:44:00,FedEx,21.65
133118,2025-07-06 23:01:00,2025-07-16 23:01:00,UPS,27.99
133119,2025-07-06 05:02:00,2025-07-16 05:02:00,FedEx,12.01
133120,2025-07-06 22:06:00,2025-07-07 22:06:00,USPS,6.73
133121,2025-07-06 13:34:00,2025-07-12 13:34:00,FedEx,6.39
133122,2025-07-08 21:48:00,2025-07-15 21:48:00,UPS,3.12
133123,2025-07-09 04:37:00,2025-07-12 04:37:00,UPS,7.4
133124,2025-07-10 10:23:00,2025-07-14 10:23:00,USPS,2.41
133125,2025-07-09 15:29:00,2025-07-18 15:29:00,USPS,2.19
133126,2025-07-08 07:17:00,2025-07-09 07:17:00,USPS,11.29
133127,2025-07-05 10:58:00,2025-07-10 10:58:00,FedEx,20.16
133129,2025-07-06 21:54:00,2025-07-16 21:54:00,FedEx,13.57
133130,2025-07-08 01:51:00,2025-07-10 01:51:00,USPS,0.61
133131,2025-07-05 05:49:00,2025-07-14 05:49:00,DHL,22.61
133132,2025-07-09 02:58:00,2025-07-03 02:58:00,DHL,2.43
133133,2025-07-08 00:11:00,2025-07-18 00:11:00,DHL,6.11
133134,2025-07-09 08:08:00,2025-07-11 08:08:00,DHL,8.2
133135,2025-07-09 20:15:00,2025-07-15 20:15:00,USPS,7.66
133136,2025-07-10 11:59:00,2025-07-20 11:59:00,DHL,28.65
133137,2025-07-06 20:49:00,2025-07-14 20:49:00,USPS,16.38
133138,2025-07-05 10:04:00,2025-07-13 10:04:00,FedEx,4.66
133139,2025-07-10 22:01:00,2025-07-19 22:01:00,UPS,6.31
133140,2025-07-06 23:13:00,2025-07-11 23:13:00,UPS,8.89
133141,2025-07-05 07:21:00,2025-07-07 07:21:00,UPS,18.48
133142,2025-07-06 20:51:00,2025-07-11 20:51:00,UPS,11.34
133143,2025-07-09 20:25:00,2025-07-10 20:25:00,UPS,23.92
133144,2025-07-05 18:38:00,2025-07-11 18:38:00,DHL,11.08
133145,2025-07-06 21:00:00,2025-07-15 21:00:00,UPS,13.41
133146,2025-07-09 03:18:00,2025-07-11 03:18:00,UPS,5.6
133147,2025-07-10 13:25:00,2025-07-17 13:25:00,UPS,1.44
133148,2025-07-09 11:38:00,2025-07-15 11:38:00,FedEx,10.59
133151,2025-07-11 02:49:00,2025-07-16 02:49:00,DHL,6.39
133154,2025-07-10 16:05:00,2025-07-14 16:05:00,USPS,1.11
133156,2025-07-09 11:34:00,2025-07-18 11:34:00,FedEx,3.35
133157,2025-07-11 13:36:00,2025-07-16 13:36:00,DHL,18.79
133158,2025-07-09 04:01:00,2025-07-10 04:01:00,DHL,4.5
133161,2025-07-11 17:10:00,2025-07-21 17:10:00,UPS,19.24
133162,2025-07-07 12:49:00,2025-07-08 12:49:00,USPS,4.23
133163,2025-07-07 06:57:00,2025-07-15 06:57:00,UPS,4.23
133165,2025-07-09 01:29:00,2025-07-12 01:29:00,FedEx,31.8
133166,2025-07-09 20:15:00,2025-07-11 20:15:00,UPS,8.34
133167,2025-07-08 13:16:00,2025-07-10 13:16:00,UPS,9.41
133168,2025-07-07 06:19:00,2025-07-10 06:19:00,FedEx,10.52
133169,2025-07-08 23:52:00,2025-07-17 23:52:00,FedEx,11.07
133170,2025-07-06 20:18:00,2025-07-15 20:18:00,FedEx,9.98
133171,2025-07-07 09:57:00,2025-07-13 09:57:00,FedEx,25.2
133172,2025-07-09 01:13:00,2025-07-13 01:13:00,FedEx,13.81
133173,2025-07-06 05:44:00,2025-07-07 05:44:00,USPS,3.27
133174,2025-07-09 00:28:00,2025-07-11 00:28:00,DHL,12.16
133175,2025-07-08 14:09:00,2025-07-15 14:09:00,DHL,14.82
133176,2025-07-07 21:56:00,2025-07-08 21:56:00,UPS,11.74
133177,2025-07-06 18:33:00,2025-07-08 18:33:00,USPS,9.96
133178,2025-07-10 06:31:00,2025-07-12 06:31:00,DHL,26.41
133179,2025-07-08 20:03:00,2025-07-15 20:03:00,USPS,21.88
133181,2025-07-08 00:01:00,2025-07-17 00:01:00,USPS,2.64
133182,2025-07-06 15:10:00,2025-07-09 15:10:00,FedEx,5.05
133183,2025-07-08 17:36:00,2025-07-13 17:36:00,UPS,15.57
133184,2025-07-10 09:24:00,2025-07-19 09:24:00,FedEx,6.33
133185,2025-07-07 03:15:00,2025-07-16 03:15:00,DHL,21.8
133187,2025-07-10 15:51:00,2025-07-16 15:51:00,FedEx,7.72
133190,2025-07-07 13:39:00,2025-07-08 13:39:00,FedEx,13.06
133191,2025-07-11 05:32:00,2025-07-14 05:32:00,UPS,8.98
133192,2025-07-06 21:55:00,2025-07-11 21:55:00,UPS,16.75
133194,2025-07-07 08:24:00,2025-07-10 08:24:00,FedEx,26.74
133195,2025-07-06 01:54:00,2025-07-10 01:54:00,DHL,23.54
133196,2025-07-10 14:46:00,2025-07-11 14:46:00,FedEx,2.9
133198,2025-07-09 03:41:00,2025-07-16 03:41:00,USPS,3.42
133199,2025-07-09 15:27:00,2025-07-15 15:27:00,USPS,2.55
133201,2025-07-07 18:15:00,2025-07-15 18:15:00,FedEx,22.83
133202,2025-07-09 12:33:00,2025-07-12 12:33:00,DHL,12.51
133203,2025-07-10 22:49:00,2025-07-20 22:49:00,DHL,13.8
133204,2025-07-11 01:53:00,2025-07-14 01:53:00,FedEx,7.87
133206,2025-07-12 14:16:00,2025-07-15 14:16:00,FedEx,4.22
133207,2025-07-10 10:29:00,2025-07-14 10:29:00,UPS,7.15
133208,2025-07-10 11:38:00,2025-07-11 11:38:00,FedEx,15.69
133209,2025-07-12 11:51:00,2025-07-18 11:51:00,FedEx,6.28
133210,2025-07-07 19:46:00,2025-07-10 19:46:00,UPS,5.5
133211,2025-07-12 20:59:00,2025-07-15 20:59:00,DHL,5.7
133213,2025-07-12 09:52:00,2025-07-18 09:52:00,UPS,11.02
133215,2025-07-08 17:38:00,2025-07-14 17:38:00,USPS,13.1
133216,2025-07-07 06:48:00,2025-07-15 06:48:00,FedEx,4.2
133217,2025-07-08 05:25:00,2025-07-14 05:25:00,DHL,12.22
133219,2025-07-07 07:12:00,2025-07-15 07:12:00,USPS,3.53
133220,2025-07-08 09:01:00,2025-07-13 09:01:00,DHL,7.26
133221,2025-07-07 03:23:00,2025-07-11 03:23:00,DHL,10.4
133222,2025-07-11 12:17:00,2025-07-12 12:17:00,FedEx,9.37
133223,2025-07-11 23:52:00,2025-07-19 23:52:00,DHL,19.51
133224,2025-07-07 17:45:00,2025-07-08 17:45:00,DHL,14.72
133225,2025-07-11 20:20:00,2025-07-12 20:20:00,DHL,3.92
133226,2025-07-12 16:14:00,2025-07-13 16:14:00,UPS,14.08
133227,2025-07-09 17:18:00,2025-07-19 17:18:00,UPS,9.6
133228,2025-07-10 13:45:00,2025-07-12 13:45:00,FedEx,5.1
133229,2025-07-09 09:21:00,2025-07-14 09:21:00,DHL,3.89
133230,2025-07-07 18:00:00,2025-07-14 18:00:00,USPS,5.42
133232,2025-07-12 12:39:00,2025-07-18 12:39:00,DHL,9.93
133233,2025-07-11 07:09:00,2025-07-20 07:09:00,FedEx,4.26
133234,2025-07-09 22:20:00,2025-07-14 22:20:00,USPS,7.55
133235,2025-07-08 07:07:00,2025-07-12 07:07:00,DHL,1.61
133236,2025-07-09 08:53:00,2025-07-13 08:53:00,DHL,8.15
133238,2025-07-11 17:22:00,2025-07-18 17:22:00,USPS,16.3
133239,2025-07-09 08:08:00,2025-07-17 08:08:00,DHL,19.48
133240,2025-07-09 09:43:00,2025-07-10 09:43:00,FedEx,16.53
133241,2025-07-09 05:06:00,2025-07-15 05:06:00,UPS,12.31
133242,2025-07-07 00:33:00,2025-07-14 00:33:00,DHL,8.94
133243,2025-07-11 16:55:00,2025-07-21 16:55:00,FedEx,19.6
133244,2025-07-11 14:17:00,2025-07-15 14:17:00,UPS,30.34
133246,2025-07-12 02:13:00,2025-07-19 02:13:00,FedEx,19.37
133247,2025-07-11 01:00:00,2025-07-19 01:00:00,DHL,5.45
133248,2025-07-08 18:51:00,2025-07-16 18:51:00,FedEx,3.09
133249,2025-07-09 23:21:00,2025-07-19 23:21:00,DHL,21.12
133251,2025-07-09 11:34:00,2025-07-10 11:34:00,USPS,6.42
133252,2025-07-11 14:17:00,2025-07-15 14:17:00,FedEx,19.21
133255,2025-07-09 14:37:00,2025-07-16 14:37:00,USPS,11.55
133256,2025-07-13 11:02:00,2025-07-14 11:02:00,FedEx,3.27
133260,2025-07-09 02:58:00,2025-07-13 02:58:00,DHL,17.18
133261,2025-07-08 00:09:00,2025-07-14 00:09:00,USPS,31.02
133263,2025-07-11 03:14:00,2025-07-16 03:14:00,DHL,16.59
133264,2025-07-10 22:07:00,2025-07-12 22:07:00,USPS,8.95
133265,2025-07-09 14:42:00,2025-07-15 14:42:00,DHL,10.02
133266,2025-07-11 13:24:00,2025-07-19 13:24:00,USPS,12.23
133269,2025-07-12 22:58:00,2025-07-22 22:58:00,DHL,12.25
133270,2025-07-10 06:02:00,2025-07-15 06:02:00,FedEx,10.65
133271,2025-07-08 10:22:00,2025-07-14 10:22:00,DHL,13.07
133274,2025-07-10 20:10:00,2025-07-11 20:10:00,USPS,16.24
133275,2025-07-10 06:52:00,2025-07-12 06:52:00,USPS,11.53
133276,2025-07-11 23:24:00,2025-07-14 23:24:00,USPS,5.42
133277,2025-07-13 15:51:00,2025-07-18 15:51:00,UPS,9.24
133278,2025-07-09 15:16:00,2025-07-13 15:16:00,USPS,16.68
133279,2025-07-13 07:50:00,2025-07-20 07:50:00,DHL,9.0
133280,2025-07-08 21:06:00,2025-07-11 21:06:00,FedEx,4.98
133281,2025-07-12 10:47:00,2025-07-14 10:47:00,DHL,8.17
133282,2025-07-10 18:20:00,2025-07-18 18:20:00,FedEx,7.17
133283,2025-07-09 06:23:00,2025-07-13 06:23:00,FedEx,17.35
133284,2025-07-11 19:39:00,2025-07-20 19:39:00,FedEx,10.51
133285,2025-07-09 09:42:00,2025-07-15 09:42:00,DHL,10.0
133286,2025-07-13 18:18:00,2025-07-23 18:18:00,UPS,1.44
133287,2025-07-12 20:25:00,2025-07-16 20:25:00,UPS,6.38
133288,2025-07-08 00:40:00,2025-07-16 00:40:00,DHL,7.08
133289,2025-07-08 04:24:00,2025-07-15 04:24:00,USPS,4.0
133290,2025-07-12 15:24:00,2025-07-19 15:24:00,USPS,5.78
133292,2025-07-12 17:55:00,2025-07-19 17:55:00,FedEx,13.12
133293,2025-07-10 04:07:00,2025-07-11 04:07:00,UPS,11.5
133294,2025-07-13 04:17:00,2025-07-20 04:17:00,USPS,14.0
133295,2025-07-08 06:30:00,2025-07-13 06:30:00,UPS,4.17
133296,2025-07-12 23:26:00,2025-07-13 23:26:00,DHL,29.66
133298,2025-07-11 13:27:00,2025-07-18 13:27:00,FedEx,16.12
133299,2025-07-11 23:28:00,2025-07-21 23:28:00,USPS,12.29
133300,2025-07-12 12:37:00,2025-07-19 12:37:00,FedEx,1.79
133301,2025-07-12 01:10:00,2025-07-18 01:10:00,UPS,6.9
133303,2025-07-14 10:36:00,2025-07-24 10:36:00,UPS,6.05
133305,2025-07-14 13:20:00,2025-07-20 13:20:00,UPS,2.99
133307,2025-07-14 14:15:00,2025-07-18 14:15:00,DHL,5.53
133308,2025-07-14 08:22:00,2025-07-21 08:22:00,USPS,0.69
133309,2025-07-12 22:38:00,2025-07-21 22:38:00,FedEx,10.68
133311,2025-07-09 03:31:00,2025-07-14 03:31:00,FedEx,4.44
133313,2025-07-11 05:58:00,2025-07-14 05:58:00,DHL,9.67
133314,2025-07-14 07:51:00,2025-07-18 07:51:00,DHL,2.45
133315,2025-07-11 03:48:00,2025-07-17 03:48:00,UPS,5.8
133316,2025-07-11 02:38:00,2025-07-18 02:38:00,USPS,9.06
133317,2025-07-14 02:12:00,2025-07-22 02:12:00,DHL,11.31
133318,2025-07-13 19:06:00,2025-07-16 19:06:00,USPS,5.44
133319,2025-07-10 17:25:00,2025-07-11 17:25:00,UPS,6.4
133320,2025-07-10 20:03:00,2025-07-18 20:03:00,FedEx,10.73
133321,2025-07-11 09:02:00,2025-07-18 09:02:00,FedEx,30.07
133322,2025-07-10 13:35:00,2025-07-11 13:35:00,DHL,9.82
133323,2025-07-09 10:58:00,2025-07-12 10:58:00,UPS,10.5
133324,2025-07-09 17:32:00,2025-07-11 17:32:00,USPS,3.06
133326,2025-07-09 10:50:00,2025-07-19 10:50:00,USPS,10.09
133327,2025-07-13 16:50:00,2025-07-18 16:50:00,UPS,10.77
133328,2025-07-11 04:29:00,2025-07-16 04:29:00,FedEx,19.85
133329,2025-07-14 18:35:00,2025-07-19 18:35:00,UPS,2.55
133330,2025-07-11 02:28:00,2025-07-18 02:28:00,FedEx,10.08
133332,2025-07-10 12:21:00,2025-07-16 12:21:00,UPS,5.63
133333,2025-07-14 07:52:00,2025-07-22 07:52:00,UPS,2.84
133334,2025-07-11 08:39:00,2025-07-17 08:39:00,DHL,10.74
133335,2025-07-12 20:07:00,2025-07-19 20:07:00,DHL,10.54
133337,2025-07-13 23:02:00,2025-07-14 23:02:00,USPS,3.63
133338,2025-07-14 12:02:00,2025-07-22 12:02:00,DHL,44.26
133341,2025-07-13 14:52:00,2025-07-20 14:52:00,FedEx,10.13
133342,2025-07-11 11:33:00,2025-07-19 11:33:00,FedEx,5.61
133344,2025-07-10 13:44:00,2025-07-13 13:44:00,DHL,39.62
133345,2025-07-14 10:01:00,2025-07-20 10:01:00,UPS,10.39
133346,2025-07-13 12:46:00,2025-07-14 12:46:00,USPS,15.55
133347,2025-07-11 11:39:00,2025-07-18 11:39:00,USPS,3.18
133349,2025-07-13 22:57:00,2025-07-23 22:57:00,FedEx,10.35
133350,2025-07-13 07:47:00,2025-07-15 07:47:00,DHL,4.67
133352,2025-07-09 01:20:00,2025-07-11 01:20:00,USPS,35.11
133353,2025-07-14 19:16:00,2025-07-17 19:16:00,USPS,12.82
133354,2025-07-10 23:56:00,2025-07-17 23:56:00,DHL,27.35
133356,2025-07-09 01:50:00,2025-07-10 01:50:00,UPS,14.28
133357,2025-07-10 02:42:00,2025-07-11 02:42:00,FedEx,21.14
133358,2025-07-09 13:00:00,2025-07-13 13:00:00,DHL,10.86
133359,2025-07-13 07:33:00,2025-07-14 07:33:00,DHL,30.02
133360,2025-07-14 01:53:00,2025-07-20 01:53:00,DHL,7.55
133363,2025-07-14 07:29:00,2025-07-22 07:29:00,UPS,12.94
133364,2025-07-13 21:44:00,2025-07-23 21:44:00,FedEx,15.18
133365,2025-07-10 10:54:00,2025-07-16 10:54:00,FedEx,10.85
133366,2025-07-09 02:56:00,2025-07-18 02:56:00,USPS,30.42
133369,2025-07-13 09:48:00,2025-07-20 09:48:00,DHL,29.49
133370,2025-07-11 21:37:00,2025-07-12 21:37:00,USPS,14.97
133371,2025-07-11 08:57:00,2025-07-19 08:57:00,UPS,22.56
133372,2025-07-13 07:08:00,2025-07-14 07:08:00,UPS,6.45
133373,2025-07-10 09:14:00,2025-07-13 09:14:00,UPS,6.5
133375,2025-07-12 13:41:00,2025-07-22 13:41:00,UPS,17.25
133376,2025-07-15 21:12:00,2025-07-20 21:12:00,FedEx,17.35
133377,2025-07-15 02:20:00,2025-07-19 02:20:00,DHL,3.58
133378,2025-07-10 23:02:00,2025-07-12 23:02:00,FedEx,4.38
133379,2025-07-11 07:23:00,2025-07-14 07:23:00,FedEx,14.96
133380,2025-07-13 11:29:00,2025-07-17 11:29:00,UPS,6.11
133382,2025-07-14 05:29:00,2025-07-16 05:29:00,DHL,9.81
133383,2025-07-13 05:33:00,2025-07-14 05:33:00,UPS,4.94
133384,2025-07-14 16:25:00,2025-07-18 16:25:00,USPS,5.91
133385,2025-07-11 23:05:00,2025-07-17 23:05:00,UPS,4.3
133386,2025-07-10 16:21:00,2025-07-11 16:21:00,UPS,6.77
133387,2025-07-14 20:58:00,2025-07-16 20:58:00,DHL,20.47
133388,2025-07-10 22:32:00,2025-07-18 22:32:00,USPS,15.03
133389,2025-07-11 04:16:00,2025-07-12 04:16:00,DHL,7.5
133390,2025-07-12 12:51:00,2025-07-21 12:51:00,UPS,16.47
133391,2025-07-10 19:00:00,2025-07-12 19:00:00,FedEx,12.12
133392,2025-07-14 13:13:00,2025-07-18 13:13:00,UPS,5.95
133393,2025-07-11 18:09:00,2025-07-16 18:09:00,UPS,22.76
133394,2025-07-13 02:59:00,2025-07-17 02:59:00,USPS,19.11
133395,2025-07-13 20:47:00,2025-07-21 20:47:00,FedEx,5.92
133396,2025-07-14 14:20:00,2025-07-24 14:20:00,USPS,11.38
133397,2025-07-12 21:22:00,2025-07-19 21:22:00,DHL,19.99
133398,2025-07-10 10:42:00,2025-07-11 10:42:00,USPS,11.83
133399,2025-07-13 17:59:00,2025-07-22 17:59:00,FedEx,7.31
133400,2025-07-10 08:39:00,2025-07-12 08:39:00,UPS,19.16
133401,2025-07-15 01:34:00,2025-07-22 01:34:00,UPS,10.21
133402,2025-07-10 06:08:00,2025-07-13 06:08:00,USPS,10.92
133404,2025-07-13 07:47:00,2025-07-16 07:47:00,UPS,10.79
133406,2025-07-15 13:36:00,2025-07-19 13:36:00,UPS,16.58
133407,2025-07-10 04:18:00,2025-07-19 04:18:00,FedEx,5.04
133408,2025-07-12 14:27:00,2025-07-19 14:27:00,FedEx,32.71
133409,2025-07-15 04:46:00,2025-07-22 04:46:00,UPS,4.17
133411,2025-07-11 08:23:00,2025-07-17 08:23:00,USPS,8.84
133413,2025-07-10 12:41:00,2025-07-14 12:41:00,UPS,2.16
133414,2025-07-13 21:44:00,2025-07-18 21:44:00,DHL,14.15
133416,2025-07-15 18:37:00,2025-07-24 18:37:00,USPS,7.99
133419,2025-07-10 06:20:00,2025-07-19 06:20:00,FedEx,2.88
133420,2025-07-15 02:13:00,2025-07-22 02:13:00,DHL,4.09
133421,2025-07-12 15:24:00,2025-07-17 15:24:00,DHL,7.3
133422,2025-07-10 17:03:00,2025-07-11 17:03:00,DHL,11.25
133423,2025-07-15 12:45:00,2025-07-23 12:45:00,FedEx,13.89
133424,2025-07-13 19:26:00,2025-07-14 19:26:00,FedEx,7.79
133425,2025-07-12 22:39:00,2025-07-19 22:39:00,UPS,11.22
133426,2025-07-14 16:23:00,2025-07-19 16:23:00,USPS,15.98
133427,2025-07-13 06:43:00,2025-07-23 06:43:00,USPS,4.55
133428,2025-07-14 03:36:00,2025-07-17 03:36:00,UPS,10.04
133429,2025-07-12 08:34:00,2025-07-17 08:34:00,FedEx,5.14
133430,2025-07-14 05:57:00,2025-07-23 05:57:00,FedEx,9.66
133432,2025-07-15 02:58:00,2025-07-18 02:58:00,DHL,7.06
133433,2025-07-16 08:27:00,2025-07-21 08:27:00,FedEx,2.02
133434,2025-07-13 10:26:00,2025-07-18 10:26:00,FedEx,7.93
133435,2025-07-14 07:34:00,2025-07-22 07:34:00,UPS,8.29
133436,2025-07-15 22:43:00,2025-07-22 22:43:00,UPS,8.78
133438,2025-07-16 07:42:00,2025-07-17 07:42:00,USPS,23.61
133439,2025-07-16 05:14:00,2025-07-20 05:14:00,USPS,2.15
133441,2025-07-12 05:10:00,2025-07-14 05:10:00,FedEx,10.1
133442,2025-07-15 22:35:00,2025-07-21 22:35:00,DHL,21.27
133443,2025-07-15 19:48:00,2025-07-24 19:48:00,FedEx,2.8
133444,2025-07-12 16:43:00,2025-07-14 16:43:00,DHL,1.39
133445,2025-07-12 02:36:00,2025-07-14 02:36:00,DHL,7.48
133446,2025-07-13 21:56:00,2025-07-15 21:56:00,DHL,17.32
133447,2025-07-11 17:32:00,2025-07-18 17:32:00,USPS,0.8
133451,2025-07-13 02:50:00,2025-07-18 02:50:00,FedEx,5.6
133452,2025-07-12 02:42:00,2025-07-13 02:42:00,DHL,5.25
133453,2025-07-16 00:52:00,2025-07-26 00:52:00,DHL,12.17
133455,2025-07-11 17:02:00,2025-07-14 17:02:00,DHL,23.96
133456,2025-07-16 14:22:00,2025-07-18 14:22:00,FedEx,10.41
133457,2025-07-16 06:06:00,2025-07-18 06:06:00,FedEx,4.97
133458,2025-07-12 20:43:00,2025-07-18 20:43:00,UPS,16.52
133459,2025-07-13 04:10:00,2025-07-21 04:10:00,USPS,6.38
133460,2025-07-14 05:31:00,2025-07-24 05:31:00,FedEx,1.54
133461,2025-07-15 18:05:00,2025-07-21 18:05:00,DHL,3.68
133462,2025-07-12 01:54:00,2025-07-13 01:54:00,UPS,7.8
133463,2025-07-14 06:05:00,2025-07-17 06:05:00,USPS,19.06
133464,2025-07-11 09:30:00,2025-07-20 09:30:00,UPS,5.9
133466,2025-07-13 13:37:00,2025-07-19 13:37:00,FedEx,5.92
133467,2025-07-11 17:35:00,2025-07-13 17:35:00,DHL,10.93
133468,2025-07-15 12:53:00,2025-07-21 12:53:00,FedEx,10.09
133469,2025-07-16 02:47:00,2025-07-22 02:47:00,UPS,7.2
133470,2025-07-15 05:23:00,2025-07-22 05:23:00,FedEx,10.69
133471,2025-07-16 22:16:00,2025-07-25 22:16:00,UPS,10.71
133472,2025-07-13 07:14:00,2025-07-19 07:14:00,UPS,15.57
133473,2025-07-11 07:17:00,2025-07-18 07:17:00,USPS,7.14
133474,2025-07-14 21:49:00,2025-07-19 21:49:00,USPS,6.71
133475,2025-07-13 23:31:00,2025-07-19 23:31:00,DHL,16.08
133476,2025-07-15 18:15:00,2025-07-17 18:15:00,USPS,9.19
133477,2025-07-12 14:46:00,2025-07-21 14:46:00,FedEx,20.61
133478,2025-07-14 08:32:00,2025-07-23 08:32:00,USPS,3.15
133479,2025-07-14 22:23:00,2025-07-23 22:23:00,FedEx,12.61
133480,2025-07-12 21:32:00,2025-07-18 21:32:00,FedEx,7.05
133482,2025-07-15 23:39:00,2025-07-22 23:39:00,USPS,11.63
133483,2025-07-16 06:42:00,2025-07-17 06:42:00,DHL,1.46
133484,2025-07-12 17:53:00,2025-07-14 17:53:00,DHL,11.21
133486,2025-07-16 19:37:00,2025-07-17 19:37:00,UPS,18.7
133487,2025-07-14 03:07:00,2025-07-24 03:07:00,UPS,4.01
133488,2025-07-15 10:19:00,2025-07-16 10:19:00,USPS,6.04
133490,2025-07-13 16:12:00,2025-07-19 16:12:00,UPS,2.52
133491,2025-07-13 04:18:00,2025-07-16 04:18:00,UPS,7.02
133492,2025-07-13 13:09:00,2025-07-17 13:09:00,UPS,9.21
133493,2025-07-16 07:17:00,2025-07-25 07:17:00,FedEx,17.63
133494,2025-07-15 14:41:00,2025-07-22 14:41:00,UPS,8.36
133495,2025-07-13 21:08:00,2025-07-16 21:08:00,UPS,4.18
133496,2025-07-16 22:01:00,2025-07-21 22:01:00,UPS,11.51
133497,2025-07-14 23:42:00,2025-07-19 23:42:00,FedEx,9.56
133498,2025-07-15 21:36:00,2025-07-19 21:36:00,DHL,9.67
133500,2025-07-15 14:35:00,2025-07-21 14:35:00,USPS,22.51
133501,2025-07-12 19:08:00,2025-07-20 19:08:00,UPS,7.46
133502,2025-07-16 06:20:00,2025-07-25 06:20:00,DHL,18.88
133503,2025-07-17 21:42:00,2025-07-23 21:42:00,FedEx,6.36
133504,2025-07-12 08:07:00,2025-07-15 08:07:00,FedEx,5.4
133505,2025-07-14 11:15:00,2025-07-16 11:15:00,FedEx,6.65
133506,2025-07-15 08:45:00,2025-07-23 08:45:00,USPS,4.45
133508,2025-07-13 05:04:00,2025-07-22 05:04:00,UPS,33.22
133509,2025-07-14 22:08:00,2025-07-20 22:08:00,DHL,10.32
133510,2025-07-14 20:32:00,2025-07-16 20:32:00,DHL,10.0
133511,2025-07-12 15:21:00,2025-07-15 15:21:00,UPS,33.91
133512,2025-07-16 14:51:00,2025-07-25 14:51:00,USPS,6.98
133513,2025-07-15 10:27:00,2025-07-22 10:27:00,DHL,21.1
133514,2025-07-12 20:26:00,2025-07-13 20:26:00,DHL,10.58
133515,2025-07-12 15:24:00,2025-07-22 15:24:00,UPS,2.12
133516,2025-07-14 18:57:00,2025-07-17 18:57:00,FedEx,7.88
133517,2025-07-17 03:45:00,2025-07-21 03:45:00,DHL,3.84
