order_id,customer_id,order_datetime,order_status,channel,state_at_purchase
135948,870,2025-08-22 12:00:00,paid,Mobile,ZZ
135949,625,2025-08-22 01:49:00,shipped,In-Store,TX
135950,271,2025-08-22 20:43:00,delivered,In-Store,ZZ
135951,988,2025-08-22 14:34:00,delivered,Web,ZZ
135952,51,2025-08-22 05:57:00,cancelled,In-Store,IN
135953,1067,2025-08-22 06:27:00,cancelled,Web,GA
135954,349,2025-08-22 10:11:00,cancelled,Web,IN
135955,423,2024-03-29 00:00:00,paid,In-Store,PA
135956,991,2025-08-22 06:39:00,created,Web,ZZ
135957,293,2025-08-22 21:18:00,paid,Mobile,TX
135958,572,2025-08-22 01:10:00,shipped,In-Store,IL
135959,1133,2025-08-22 11:27:00,paid,Mobile,NC
135960,159,2025-08-22 23:00:00,created,Mobile,MA
135961,710,2025-08-22 18:55:00,created,Mobile,ZZ
135962,390,2025-08-22 06:16:00,shipped,Web,NY
135963,796,2025-08-22 05:01:00,created,In-Store,TX
135964,1066,2025-08-22 13:12:00,delivered,Mobile,GA
135965,935,2025-08-22 14:24:00,shipped,Web,GA
135966,39,2025-08-22 18:09:00,paid,Mobile,TX
135967,864,2025-08-22 12:41:00,shipped,Web,PA
135968,654,2025-08-22 20:49:00,shipped,Web,NC
135969,381,2025-08-22 06:05:00,paid,Web,CA
135970,351,2025-08-22 07:44:00,paid,Mobile,NC
135971,537,2025-08-22 23:04:00,cancelled,Web,NC
135972,1111,2025-08-22 11:11:00,shipped,In-Store,CA
135973,1037,2025-08-22 13:31:00,shipped,In-Store,IN
135974,341,2025-08-22 16:16:00,cancelled,Mobile,WA
135975,1174,2025-08-22 03:29:00,paid,Web,ZZ
135976,33,2025-08-22 22:44:00,created,In-Store,IN
135977,900,2025-08-22 08:45:00,created,Web,ZZ
135978,978,2025-08-22 03:10:00,delivered,Web,TX
135979,322,2025-08-22 22:46:00,shipped,Web,IL
135980,256,2025-08-22 19:38:00,delivered,In-Store,PA
135981,164,2025-08-22 04:35:00,delivered,In-Store,GA
135982,694,2025-08-22 06:04:00,paid,Mobile,CA
135983,994,2025-08-22 18:27:00,cancelled,Web,TX
135984,549,2025-08-22 21:38:00,created,In-Store,FL
135985,655,2025-08-22 03:16:00,shipped,Mobile,CA
135986,863,2025-08-22 18:14:00,paid,Web,IN
135987,96,2025-08-22 06:41:00,delivered,In-Store,TX
135988,508,2025-08-22 21:06:00,created,In-Store,ZZ
135989,205,2025-08-22 13:54:00,shipped,In-Store,NY
135990,476,2025-08-22 14:05:00,shipped,Mobile,GA
135991,242,2025-08-22 21:46:00,shipped,Mobile,MA
135992,812,2025-08-22 19:44:00,paid,Web,WA
135993,703,2025-08-22 17:50:00,created,In-Store,ZZ
135994,668,2025-08-22 00:53:00,delivered,Mobile,ZZ
135995,303,2025-08-22 05:48:00,paid,Mobile,IN
135996,412,2025-08-22 21:01:00,delivered,In-Store,NY
135997,677,2025-08-22 13:29:00,cancelled,Mobile,IL
135998,596,2025-08-22 23:54:00,delivered,Mobile,IN
135999,183,2025-08-22 06:41:00,delivered,Web,FL
136000,879,2025-08-22 14:21:00,created,Web,FL
136001,52,2025-08-22 22:33:00,created,Web,CA
136002,781,2025-08-22 14:07:00,shipped,In-Store,FL
136003,1097,2025-08-22 10:00:00,delivered,In-Store,GA
136004,798,2025-08-23 16:41:00,delivered,Web,NY
136005,110,2025-08-23 18:43:00,cancelled,Web,FL
136006,1146,2025-08-23 07:13:00,created,In-Store,CA
136007,1163,2025-08-23 04:11:00,cancelled,Web,NC
136008,907,2025-08-23 22:02:00,cancelled,Web,FL
136009,1116,2025-08-23 03:29:00,paid,In-Store,ZZ
136010,1102,2025-08-23 10:07:00,created,In-Store,IL
136011,942,2025-08-23 20:56:00,paid,In-Store,CA
136012,833,2025-08-23 08:39:00,created,In-Store,IL
136013,407,2025-08-23 22:23:00,created,In-Store,CA
136014,1007,2025-08-23 22:29:00,delivered,Mobile,ZZ
136015,374,2025-08-23 12:17:00,shipped,Mobile,TX
136016,820,2025-08-23 15:34:00,created,In-Store,WA
136017,1104,2025-08-23 01:17:00,delivered,Mobile,TX
136018,297,2025-08-23 23:53:00,cancelled,Web,TX
136019,1063,2025-08-23 16:29:00,delivered,Mobile,ZZ
136020,464,2025-08-23 12:58:00,created,Mobile,IL
136021,108,2025-08-23 05:55:00,cancelled,Web,FL
136022,1030,2025-08-23 05:09:00,delivered,In-Store,IN
136023,437,2025-08-23 04:21:00,paid,Mobile,CA
136024,1065,2025-08-23 15:09:00,cancelled,Mobile,IL
136025,56,2025-08-23 07:46:00,delivered,In-Store,IN
136026,199,2025-08-23 19:10:00,delivered,Mobile,ZZ
136027,1041,2025-08-23 09:15:00,shipped,Web,CA
136028,884,2025-08-23 22:09:00,paid,Web,TX
136029,428,2025-08-23 18:11:00,shipped,In-Store,FL
136030,610,2025-08-23 09:49:00,created,Mobile,ZZ
136031,957,2025-08-23 13:54:00,shipped,Mobile,IL
136032,1094,2025-08-23 02:22:00,delivered,In-Store,FL
136033,4,2025-08-23 13:47:00,delivered,In-Store,MA
136034,1070,2025-08-23 15:30:00,cancelled,Mobile,IL
136035,133,2025-08-23 21:59:00,created,In-Store,MA
136036,1083,2025-08-23 15:35:00,cancelled,Mobile,CA
136037,602,2025-08-23 13:53:00,created,In-Store,WA
136038,277,2025-08-23 15:03:00,delivered,Web,IL
136039,1107,2025-08-23 13:27:00,delivered,Web,WA
136040,426,2025-08-23 22:47:00,shipped,Mobile,IL
136041,21,2025-08-23 13:39:00,shipped,In-Store,MA
136042,835,2025-08-23 22:54:00,shipped,Mobile,PA
136043,83,2025-08-23 18:03:00,created,Web,TX
136044,515,2025-08-23 14:18:00,delivered,Mobile,WA
136045,1176,2025-08-23 09:48:00,paid,In-Store,IN
136046,731,2025-08-23 16:07:00,shipped,Mobile,MA
136047,53,2025-08-23 14:22:00,paid,In-Store,ZZ
136048,1108,2025-08-23 00:54:00,cancelled,Web,IL
136049,926,2025-08-23 22:56:00,shipped,In-Store,IN
136050,1124,2025-08-23 03:02:00,created,In-Store,FL
136051,489,2025-08-23 01:38:00,shipped,Mobile,WA
136052,984,2025-08-23 10:56:00,shipped,In-Store,CA
136053,1123,2025-08-23 18:06:00,shipped,Web,WA
136054,997,2025-08-23 00:30:00,cancelled,Mobile,CA
136055,965,2025-08-23 14:25:00,created,Web,NC
136056,157,2025-08-23 20:29:00,cancelled,Mobile,IL
136057,369,2025-08-23 10:35:00,created,Mobile,NY
136058,1165,2025-08-23 15:19:00,paid,Mobile,IL
136059,632,2025-08-24 17:57:00,delivered,Web,PA
136060,450,2025-08-24 06:43:00,created,Mobile,CA
136061,835,2025-08-24 15:06:00,shipped,Mobile,CA
136062,597,2025-08-24 08:32:00,delivered,Mobile,CA
136063,1104,2025-08-24 05:00:00,created,Web,WA
136064,537,2025-08-24 12:51:00,shipped,In-Store,NC
136065,982,2025-08-24 21:31:00,paid,In-Store,IN
136066,140,2025-08-24 15:01:00,created,Mobile,NY
136067,27,2025-08-24 13:42:00,created,Mobile,MA
136068,753,2025-08-24 20:14:00,created,Web,FL
136069,911,2025-08-24 23:36:00,cancelled,Web,ZZ
136070,952,2025-08-24 17:33:00,paid,Web,WA
136071,809,2025-08-24 15:32:00,delivered,Web,MA
136072,838,2025-08-24 01:48:00,cancelled,In-Store,CA
136073,323,2025-08-24 17:36:00,delivered,Mobile,GA
136074,913,2025-08-24 18:29:00,created,In-Store,PA
136075,60,2025-08-24 17:54:00,delivered,Mobile,WA
136076,717,2025-08-24 23:46:00,cancelled,Web,IL
136077,873,2025-08-24 13:42:00,cancelled,In-Store,NC
136078,1139,2025-08-24 00:18:00,delivered,Web,ZZ
136079,417,2025-08-24 08:56:00,shipped,Mobile,GA
136080,196,2025-08-24 13:46:00,paid,Web,IL
136081,789,2025-08-24 22:16:00,paid,Mobile,FL
136082,566,2025-08-24 15:04:00,cancelled,Mobile,WA
136083,556,2025-08-24 14:07:00,shipped,Mobile,NC
136084,1164,2025-08-24 04:48:00,delivered,Web,IN
136085,22,2025-08-24 05:51:00,shipped,Mobile,CA
136086,20,2025-08-24 22:46:00,shipped,Mobile,FL
136087,618,2025-08-24 06:01:00,delivered,Web,PA
136088,82,2025-08-24 21:23:00,created,Web,GA
136089,916,2025-08-24 02:20:00,paid,Web,CA
136090,1002,2025-08-24 11:49:00,paid,In-Store,PA
136091,990,2025-08-24 09:43:00,shipped,Mobile,IN
136092,1052,2025-08-24 05:29:00,cancelled,Mobile,CA
136093,1159,2025-08-24 04:26:00,cancelled,In-Store,PA
136094,696,2025-08-24 11:27:00,cancelled,Web,NY
136095,77,2025-08-24 05:33:00,paid,Web,NY
136096,1166,2025-08-24 08:51:00,created,Web,NY
136097,68,2025-08-24 07:17:00,cancelled,In-Store,TX
136098,364,2025-08-24 11:16:00,cancelled,Web,IL
136099,80,2025-08-24 00:25:00,cancelled,Mobile,WA
136100,193,2025-08-24 20:56:00,created,Web,NY
136101,109,2025-08-24 02:05:00,created,In-Store,IN
136102,672,2025-08-24 05:35:00,shipped,Mobile,GA
136103,1167,2025-08-24 13:36:00,cancelled,Mobile,ZZ
136104,596,2025-08-24 16:27:00,delivered,Web,IN
136105,1134,2025-08-24 20:31:00,cancelled,Mobile,ZZ
136106,731,2025-08-24 19:18:00,shipped,Mobile,ZZ
136107,582,2025-08-24 09:45:00,cancelled,In-Store,PA
136108,1050,2025-08-24 23:29:00,delivered,Mobile,IN
136109,1128,2025-08-24 09:39:00,cancelled,Web,MA
136110,570,2025-08-24 19:15:00,shipped,Mobile,NY
136111,805,2025-08-25 05:27:00,paid,Mobile,NY
136112,836,2025-08-25 09:42:00,delivered,In-Store,NC
136113,804,2025-08-25 22:13:00,created,In-Store,IN
136114,956,2025-08-25 10:31:00,shipped,Web,IN
136115,4,2025-08-25 23:38:00,cancelled,Mobile,CA
136116,1016,2025-08-25 07:38:00,delivered,Mobile,IN
136117,38,2025-08-25 14:55:00,cancelled,In-Store,NC
136118,515,2025-08-25 08:27:00,shipped,Web,MA
136119,1014,2025-08-25 05:30:00,created,Web,IN
136120,462,2025-08-25 08:40:00,delivered,In-Store,NY
136121,1156,2025-08-25 12:58:00,delivered,Mobile,IL
136122,1118,2025-08-25 10:36:00,paid,In-Store,WA
136123,451,2025-08-25 05:01:00,delivered,In-Store,PA
136124,109,2025-08-25 13:39:00,paid,Web,NY
136125,203,2025-08-25 22:11:00,paid,Mobile,CA
136126,778,2025-08-25 00:34:00,paid,Mobile,TX
136127,978,2025-08-25 07:57:00,paid,Web,CA
136128,312,2025-08-25 08:28:00,delivered,Web,PA
136129,579,2025-08-25 23:07:00,shipped,Mobile,IN
136130,771,2025-08-25 22:13:00,paid,In-Store,NY
136131,513,2025-08-25 08:29:00,shipped,In-Store,GA
136132,318,2025-08-25 11:14:00,created,Web,WA
136133,17,2025-08-25 02:12:00,shipped,Web,TX
136134,611,2025-08-25 07:11:00,created,Mobile,CA
136135,767,2025-08-25 00:28:00,shipped,In-Store,IN
136136,50,2025-08-25 00:46:00,shipped,Mobile,ZZ
136137,569,2025-08-25 16:17:00,delivered,Web,IL
136138,1133,2025-08-25 12:51:00,delivered,In-Store,ZZ
136139,781,2025-08-25 22:26:00,paid,Web,PA
136140,405,2025-08-25 07:37:00,paid,In-Store,MA
136141,780,2025-08-25 15:25:00,cancelled,Web,MA
136142,165,2025-08-25 04:18:00,cancelled,Web,WA
136143,342,2025-08-25 16:03:00,created,Mobile,NY
136144,207,2025-08-25 05:04:00,paid,Web,IL
136145,352,2025-08-25 23:14:00,cancelled,Mobile,IL
136146,331,2025-08-25 06:01:00,paid,Web,FL
136147,581,2025-08-25 00:20:00,delivered,Mobile,WA
136148,867,2025-08-25 05:01:00,delivered,In-Store,ZZ
136149,955,2025-08-25 03:04:00,shipped,Mobile,NC
136150,1154,2025-08-25 13:21:00,shipped,In-Store,CA
136151,157,2025-08-25 17:59:00,created,Web,IL
136152,742,2025-08-25 05:58:00,created,Web,CA
136153,340,2025-08-25 23:46:00,delivered,In-Store,NY
136154,1099,2025-08-25 06:26:00,delivered,In-Store,NC
136155,78,2025-08-25 14:19:00,delivered,In-Store,PA
136156,1141,2025-08-25 16:10:00,cancelled,In-Store,IN
136157,33,2025-08-25 15:55:00,created,Web,NY
136158,719,2025-08-26 20:37:00,delivered,Mobile,FL
136159,183,2025-08-26 23:46:00,paid,In-Store,MA
136160,582,2025-08-26 15:47:00,created,Web,CA
136161,623,2025-08-26 07:07:00,shipped,In-Store,GA
136162,470,2025-08-26 17:54:00,created,In-Store,IN
136163,580,2025-08-26 13:25:00,cancelled,Web,NY
136164,615,2025-08-26 11:19:00,cancelled,Web,IN
136165,634,2025-08-26 09:42:00,delivered,Mobile,NC
136166,387,2025-08-26 03:31:00,paid,In-Store,IL
136167,280,2025-08-26 09:59:00,paid,Web,ZZ
136168,608,2025-08-26 06:54:00,delivered,Mobile,TX
136169,820,2025-08-26 03:25:00,paid,In-Store,NY
136170,1040,2025-08-26 22:02:00,cancelled,Web,PA
136171,612,2025-08-26 04:22:00,created,In-Store,PA
136172,10,2025-08-26 10:18:00,created,Mobile,PA
136173,1018,2025-08-26 13:23:00,paid,Web,IL
136174,918,2025-08-26 01:57:00,shipped,In-Store,IN
136175,828,2025-08-26 14:17:00,cancelled,In-Store,NC
136176,730,2025-08-26 19:16:00,delivered,Web,IN
136177,264,2025-08-26 23:05:00,cancelled,Web,GA
136178,167,2025-08-26 20:38:00,created,Mobile,NC
136179,697,2025-08-26 04:54:00,cancelled,Mobile,TX
136180,157,2025-08-26 00:52:00,paid,Web,NY
136181,298,2025-08-26 15:13:00,shipped,In-Store,FL
136182,1028,2025-08-26 14:55:00,delivered,Mobile,FL
136183,189,2025-08-26 10:21:00,created,Mobile,WA
136184,288,2025-08-26 06:27:00,cancelled,Web,NY
136185,256,2025-08-26 04:25:00,shipped,Mobile,IN
136186,450,2025-08-26 20:06:00,shipped,Web,IL
136187,1030,2025-08-26 23:30:00,cancelled,In-Store,IL
136188,140,2025-08-26 15:08:00,paid,Mobile,WA
136189,326,2025-08-26 13:58:00,shipped,In-Store,GA
136190,762,2025-08-26 08:15:00,shipped,Mobile,GA
136191,143,2025-08-26 06:45:00,shipped,In-Store,IN
136192,878,2025-08-26 23:48:00,delivered,Web,FL
136193,898,2025-08-26 11:14:00,shipped,Mobile,PA
136194,247,2025-08-26 22:09:00,cancelled,Web,IL
136195,291,2025-08-26 16:45:00,created,Mobile,ZZ
136196,688,2025-08-26 05:45:00,shipped,Mobile,FL
136197,395,2025-08-26 18:38:00,delivered,Web,NY
136198,1141,2025-08-26 21:16:00,created,In-Store,IN
136199,60,2025-08-26 14:08:00,cancelled,Mobile,GA
136200,547,2025-08-26 18:39:00,created,In-Store,IL
136201,763,2025-08-26 20:28:00,paid,In-Store,IL
136202,172,2025-08-26 11:04:00,shipped,Mobile,GA
136203,626,2025-08-26 06:20:00,shipped,Web,ZZ
136204,256,2025-08-26 14:39:00,created,Mobile,MA
136205,99,2025-08-26 03:21:00,delivered,In-Store,NY
136206,1178,2025-08-26 18:10:00,cancelled,In-Store,NC
136207,730,2025-08-26 07:56:00,shipped,Mobile,IL
136208,433,2025-08-26 11:48:00,cancelled,Mobile,NY
136209,978,2025-08-26 17:36:00,delivered,Mobile,MA
136210,1012,2025-08-26 13:39:00,shipped,Mobile,NY
136211,914,2025-08-26 09:28:00,cancelled,Web,GA
136212,158,2025-08-26 04:18:00,created,Mobile,IL
136213,639,2025-08-27 21:51:00,created,Mobile,MA
136214,664,2025-08-27 06:15:00,shipped,Mobile,IL
136215,202,2025-08-27 19:31:00,delivered,Mobile,NY
136216,256,2025-08-27 16:20:00,paid,Mobile,ZZ
136217,61,2025-08-27 19:59:00,cancelled,Web,NY
136218,909,2025-08-27 08:33:00,cancelled,Mobile,MA
136219,355,2025-08-27 22:04:00,delivered,Mobile,NY
136220,501,2025-08-27 02:52:00,cancelled,Mobile,MA
136221,653,2025-08-27 03:21:00,delivered,Mobile,WA
136222,146,2025-08-27 08:29:00,shipped,In-Store,ZZ
136223,848,2025-08-27 23:37:00,created,Mobile,GA
136224,1036,2025-08-27 09:37:00,shipped,In-Store,WA
136225,500,2025-08-27 01:47:00,shipped,In-Store,WA
136226,1030,2025-08-27 17:46:00,paid,In-Store,MA
136227,63,2025-08-27 18:04:00,paid,In-Store,NY
136228,511,2025-08-27 01:37:00,cancelled,In-Store,IL
136229,242,2025-08-27 16:42:00,delivered,Mobile,CA
136230,739,2025-08-27 21:40:00,paid,Web,TX
136231,229,2025-08-27 13:15:00,delivered,In-Store,GA
136232,642,2025-08-27 10:59:00,delivered,Mobile,WA
136233,323,2025-08-27 13:30:00,paid,Mobile,GA
136234,1014,2025-08-27 06:04:00,created,Web,NY
136235,901,2025-08-27 04:29:00,shipped,In-Store,NY
136236,717,2025-08-27 15:56:00,paid,Mobile,FL
136237,625,2025-08-27 04:09:00,cancelled,Mobile,MA
136238,1115,2025-08-27 08:16:00,cancelled,Mobile,IL
136239,1137,2025-08-27 14:23:00,delivered,Web,IL
136240,572,2025-08-27 16:19:00,paid,Mobile,WA
136241,64,2025-08-27 20:34:00,created,Mobile,CA
136242,736,2025-08-27 17:16:00,shipped,Mobile,ZZ
136243,668,2025-08-27 22:39:00,cancelled,In-Store,GA
136244,675,2025-08-27 00:12:00,created,Web,IN
136245,281,2025-08-27 20:27:00,delivered,Mobile,NY
136246,753,2025-08-27 04:00:00,cancelled,Web,IN
136247,60,2025-08-27 13:25:00,paid,Mobile,FL
136248,1004,2025-08-27 13:46:00,created,In-Store,NY
136249,213,2025-08-27 03:11:00,created,In-Store,WA
136250,278,2025-08-27 22:09:00,created,Web,TX
136251,83,2025-08-27 00:50:00,delivered,Mobile,CA
136252,463,2025-08-27 16:22:00,paid,In-Store,FL
136253,130,2025-08-27 16:51:00,paid,Mobile,GA
136254,898,2025-08-27 07:55:00,cancelled,Mobile,PA
136255,824,2025-08-27 01:47:00,created,Web,MA
136256,483,2025-08-27 15:48:00,paid,In-Store,CA
136257,231,2025-08-27 21:31:00,created,In-Store,ZZ
136258,36,2025-08-27 15:21:00,cancelled,Web,FL
136259,33,2025-08-27 19:06:00,cancelled,Web,MA
136260,1027,2025-08-27 04:54:00,created,Mobile,CA
136261,887,2025-08-27 00:06:00,delivered,In-Store,CA
136262,799,2025-08-27 06:42:00,created,Mobile,NY
136263,176,2025-08-27 19:55:00,cancelled,In-Store,CA
136264,671,2025-08-27 12:57:00,delivered,In-Store,PA
136265,953,2025-08-27 01:36:00,shipped,In-Store,GA
136266,36,2025-08-27 05:37:00,delivered,Web,NC
136267,1179,2025-08-27 10:44:00,cancelled,Web,NC
136268,898,2025-08-27 04:44:00,delivered,Web,GA
136269,230,2025-08-27 20:00:00,shipped,Web,WA
136270,365,2025-08-27 09:37:00,paid,In-Store,IL
136271,462,2025-08-27 14:22:00,created,In-Store,ZZ
136272,1075,2025-08-27 05:38:00,shipped,Mobile,NC
136273,938,2025-08-27 14:26:00,paid,Mobile,IL
136274,481,2025-08-27 12:28:00,paid,In-Store,IN
136275,108,2025-08-27 06:18:00,delivered,Mobile,IL
136276,852,2025-08-27 07:55:00,paid,Web,IN
136277,1017,2025-08-27 10:23:00,created,Mobile,MA
136278,405,2025-08-27 03:59:00,cancelled,Web,CA
136279,991,2025-08-27 20:18:00,delivered,Web,ZZ
136280,225,2025-08-27 15:01:00,created,Mobile,ZZ
136281,1050,2025-08-27 20:53:00,shipped,Web,ZZ
136282,699,2025-08-28 20:13:00,created,In-Store,IN
136283,1018,2025-08-28 19:25:00,shipped,Web,IN
136284,403,2025-08-28 19:13:00,created,Mobile,CA
136285,424,2025-08-28 11:25:00,delivered,Mobile,GA
136286,926,2025-08-28 02:35:00,cancelled,Mobile,NY
136287,1,2025-08-28 00:23:00,created,In-Store,IN
136288,1066,2025-08-28 16:50:00,shipped,In-Store,WA
136289,100,2025-08-28 18:26:00,delivered,In-Store,PA
136290,734,2025-08-28 19:20:00,paid,Web,NC
136291,557,2025-08-28 21:07:00,delivered,In-Store,GA
136292,562,2025-08-28 23:06:00,shipped,Mobile,TX
136293,1132,2025-08-28 14:10:00,paid,Mobile,PA
136294,761,2025-08-28 04:58:00,delivered,In-Store,NC
136295,1019,2025-08-28 16:01:00,cancelled,Web,NY
136296,97,2025-08-28 20:46:00,cancelled,Web,NC
136297,812,2025-08-28 16:01:00,created,Web,GA
136298,856,2025-08-28 09:04:00,delivered,Mobile,TX
136299,307,2025-08-28 07:21:00,paid,Mobile,TX
136300,1054,2025-08-28 09:42:00,cancelled,Web,PA
136301,1157,2025-08-28 17:26:00,created,Web,WA
136302,141,2025-08-28 02:20:00,shipped,Web,IN
136303,441,2025-08-28 23:09:00,paid,Web,PA
136304,242,2025-08-28 06:49:00,paid,Web,IN
136305,739,2025-08-28 14:59:00,created,In-Store,NY
136306,180,2025-08-28 03:39:00,created,Mobile,WA
136307,19,2025-08-28 03:39:00,created,In-Store,IN
136308,518,2025-08-28 05:21:00,cancelled,Web,NC
136309,841,2025-08-28 13:43:00,cancelled,Mobile,TX
136310,129,2025-08-28 07:08:00,cancelled,Web,IN
136311,30,2025-08-28 12:28:00,paid,Web,ZZ
136312,603,2025-08-28 04:55:00,cancelled,Mobile,NC
136313,1119,2025-08-28 04:20:00,shipped,In-Store,IL
136314,439,2025-08-28 17:54:00,paid,In-Store,CA
136315,61,2025-08-28 14:27:00,delivered,In-Store,IN
136316,4,2025-08-28 18:23:00,cancelled,Web,NC
136317,766,2025-08-28 17:11:00,shipped,Web,TX
136318,649,2025-08-28 06:42:00,shipped,Web,PA
136319,1127,2025-08-28 15:16:00,cancelled,Web,NY
136320,428,2025-08-28 03:47:00,cancelled,In-Store,IL
136321,74,2025-08-28 07:43:00,shipped,Mobile,GA
136322,1033,2025-08-28 16:34:00,created,Web,NY
136323,952,2025-08-28 00:44:00,shipped,Web,IN
136324,159,2025-08-28 02:47:00,shipped,Web,TX
136325,1013,2025-08-28 13:45:00,delivered,In-Store,NY
136326,194,2025-08-28 12:19:00,shipped,In-Store,IL
136327,1183,2025-08-28 22:11:00,shipped,Mobile,MA
136328,1052,2025-08-28 01:56:00,cancelled,In-Store,IL
136329,1121,2025-08-28 07:13:00,shipped,In-Store,PA
136330,1001,2025-08-28 07:05:00,cancelled,Web,NC
136331,233,2025-08-28 17:07:00,created,In-Store,IL
136332,459,2025-08-28 14:40:00,shipped,Web,NY
136333,491,2025-08-28 12:16:00,created,Web,GA
136334,323,2025-08-28 16:10:00,shipped,Mobile,NC
136335,1160,2025-08-28 11:16:00,cancelled,Web,NC
136336,917,2025-08-28 03:33:00,cancelled,Mobile,IL
136337,1180,2025-08-28 04:23:00,shipped,Web,FL
136338,1111,2025-08-28 04:07:00,paid,In-Store,IN
136339,1012,2025-08-28 05:57:00,cancelled,Mobile,PA
136340,1145,2025-08-28 07:40:00,delivered,Web,NY
136341,152,2025-08-28 13:50:00,created,Mobile,MA
136342,30,2025-08-28 23:12:00,created,In-Store,NY
136343,1068,2025-08-28 23:14:00,shipped,In-Store,NY
136344,50,2025-08-28 17:15:00,cancelled,In-Store,NY
136345,222,2025-08-28 11:02:00,delivered,Web,MA
136346,134,2025-08-28 04:17:00,shipped,Mobile,MA
136347,659,2025-08-28 08:58:00,created,Web,WA
136348,765,2025-08-28 04:27:00,paid,In-Store,FL
136349,617,2025-08-28 10:14:00,cancelled,In-Store,NC
136350,926,2025-08-28 21:08:00,delivered,Web,PA
136351,353,2025-08-28 02:02:00,delivered,Web,IL
136352,327,2025-08-28 21:35:00,created,Web,WA
136353,1149,2025-08-28 02:46:00,delivered,Web,IL
136354,936,2025-08-28 13:32:00,cancelled,Mobile,CA
136355,1039,2025-08-28 11:41:00,shipped,Mobile,GA
136356,1084,2025-08-28 09:02:00,cancelled,Web,FL
136357,533,2025-08-28 16:14:00,delivered,Web,MA
136358,1105,2025-08-28 22:40:00,shipped,Web,WA
136359,146,2025-08-28 03:15:00,cancelled,Mobile,CA
136360,747,2025-08-28 11:15:00,created,Mobile,ZZ
136361,759,2025-08-28 09:34:00,paid,Mobile,TX
136362,484,2025-08-28 20:02:00,shipped,Mobile,FL
136363,323,2025-08-28 14:45:00,created,Web,MA
136364,278,2025-08-28 07:46:00,shipped,Web,IL
136365,509,2025-08-29 07:18:00,created,In-Store,IN
136366,189,2025-08-29 19:04:00,cancelled,Mobile,CA
136367,555,2025-08-29 06:46:00,shipped,Mobile,IN
136368,745,2025-08-29 17:37:00,shipped,Web,MA
136369,560,2025-08-29 16:58:00,shipped,Mobile,MA
136370,1104,2025-08-29 13:36:00,delivered,Mobile,NC
136371,371,2025-08-29 06:09:00,cancelled,Web,IN
136372,1091,2025-08-29 10:22:00,cancelled,Mobile,WA
136373,677,2025-08-29 08:42:00,paid,Mobile,FL
136374,743,2025-08-29 11:40:00,paid,Mobile,WA
136375,386,2025-08-29 00:01:00,cancelled,Mobile,CA
136376,288,2025-08-29 01:11:00,created,Mobile,IN
136377,50,2025-08-29 04:54:00,cancelled,In-Store,IN
136378,118,2025-08-29 10:21:00,cancelled,Mobile,ZZ
136379,199,2025-08-29 20:40:00,cancelled,Web,ZZ
136380,957,2025-08-29 04:27:00,delivered,Mobile,ZZ
136381,389,2025-08-29 09:54:00,cancelled,Web,NY
136382,1151,2025-08-29 18:09:00,delivered,In-Store,WA
136383,935,2025-08-29 20:37:00,shipped,In-Store,FL
136384,689,2025-08-29 00:48:00,paid,Web,PA
136385,111,2025-08-29 04:25:00,delivered,Mobile,IN
136386,877,2025-08-29 02:24:00,created,Mobile,TX
136387,245,2025-08-29 20:26:00,created,In-Store,PA
136388,807,2025-08-29 16:40:00,delivered,In-Store,GA
136389,977,2025-08-29 13:05:00,cancelled,Mobile,TX
136390,1080,2025-08-29 18:06:00,paid,Mobile,GA
136391,49,2025-08-29 22:18:00,created,In-Store,MA
136392,599,2025-08-29 03:56:00,delivered,Mobile,IL
136393,601,2025-08-29 05:23:00,shipped,Web,NC
136394,608,2025-08-29 13:17:00,created,Web,ZZ
136395,36,2025-08-29 22:44:00,paid,Mobile,NY
136396,581,2025-08-29 15:41:00,paid,In-Store,CA
136397,139,2025-08-29 04:43:00,shipped,Mobile,GA
136398,306,2025-08-29 10:20:00,cancelled,Web,MA
136399,283,2025-08-29 06:09:00,paid,Mobile,IN
136400,1,2025-08-29 20:02:00,shipped,Web,FL
136401,995,2025-08-29 08:43:00,paid,Web,ZZ
136402,1023,2025-08-29 08:17:00,created,In-Store,ZZ
136403,691,2025-08-29 15:12:00,cancelled,Web,IL
136404,294,2025-08-29 04:40:00,created,Web,MA
136405,423,2025-08-29 03:44:00,shipped,Mobile,IL
136406,869,2025-08-29 10:40:00,created,Mobile,WA
136407,1059,2025-08-29 19:20:00,shipped,Mobile,TX
136408,273,2025-08-29 07:58:00,created,Mobile,MA
136409,858,2025-08-29 14:10:00,shipped,Web,IL
136410,1167,2025-08-29 04:53:00,shipped,Web,GA
136411,516,2025-08-29 22:20:00,delivered,Mobile,CA
136412,710,2025-08-29 11:58:00,created,In-Store,NY
136413,529,2025-08-29 09:09:00,created,Mobile,ZZ
136414,202,2025-08-29 12:02:00,created,Web,MA
136415,1026,2025-08-29 06:16:00,cancelled,In-Store,WA
136416,354,2025-08-29 05:30:00,shipped,In-Store,IN
136417,792,2025-08-29 08:59:00,paid,In-Store,CA
136418,1070,2025-08-29 20:44:00,cancelled,Mobile,GA
136419,180,2025-08-29 04:54:00,shipped,Web,IL
136420,1159,2025-08-29 18:04:00,delivered,Mobile,IN
136421,617,2025-08-29 21:19:00,cancelled,In-Store,GA
136422,217,2025-08-29 00:52:00,created,In-Store,NY
