order_id,product_id,quantity,unit_price,line_total
128151,187,3,23.85,71.55
128152,138,1,63.88,63.88
128153,175,3,35.71,107.13
128153,179,1,83.23,83.23
128154,249,3,68.1,204.3
128154,70,2,45.82,91.64
128155,10,1,51.62,51.62
128155,59,1,50.9,50.9
128156,141,1,97.75,97.75
128157,185,1,73.34,73.34
128158,247,4,61.76,247.04
128159,109,1,73.23,73.23
128159,99,1,29.77,29.77
128160,81,1,153.29,153.29
128160,87,4,69.92,279.68
128161,187,3,23.85,71.55
128162,239,2,48.75,97.5
128163,115,2,5.13,10.26
128163,118,2,86.98,173.96
128163,83,4,59.13,236.52
128163,228,1,35.59,35.59
128164,235,2,57.02,114.04
128164,44,1,69.1,69.1
128165,145,2,80.44,160.88
128165,7,1,54.57,54.57
128165,180,3,61.01,183.03
128165,51,2,58.61,117.22
128166,84,1,40.61,40.61
128167,42,6,38.99,233.94
128168,7,3,54.57,163.71
128168,143,3,41.78,125.34
128169,29,1,75.65,75.65
128169,42,1,38.99,38.99
128169,207,3,64.62,193.86
128169,150,1,148.73,148.73
128169,169,5,126.5,632.5
128169,36,4,100.35,401.4
128170,88,4,43.99,175.96
128170,107,1,106.02,106.02
128170,5,4,110.54,442.16
128171,108,1,95.4,95.4
128171,132,3,81.33,243.99
128171,143,1,41.78,41.78
128172,147,2,22.26,44.52
128172,219,1,114.93,114.93
128173,103,1,57.79,57.79
128173,21,1,26.84,26.84
128174,158,1,16.69,16.69
128174,243,1,60.33,60.33
128175,165,1,65.52,65.52
128175,55,1,74.06,74.06
128175,150,4,148.73,594.92
128175,172,1,55.29,55.29
128175,205,3,50.04,150.12
128176,141,2,97.75,195.5
128177,7,1,54.57,54.57
128178,1,2,22.45,44.9
128178,237,1,61.17,61.17
128179,224,1,127.22,127.22
128179,179,3,83.23,249.69
128180,59,1,50.9,50.9
128181,71,2,70.49,140.98
128181,219,3,114.93,344.79
128181,81,2,153.29,306.58
128181,230,1,63.51,63.51
128182,138,4,63.88,255.52
128182,41,1,17.74,17.74
128182,148,1,74.45,74.45
128183,230,1,63.51,63.51
128183,79,1,193.0,193.0
128183,137,1,90.74,90.74
128184,116,5,88.72,443.6
128184,152,2,41.94,83.88
128185,112,1,62.26,62.26
128185,140,2,46.04,92.08
128185,75,1,23.62,23.62
128185,145,2,80.44,160.88
128185,5,2,110.54,221.08
128185,33,3,69.88,209.64
128186,137,1,90.74,90.74
128186,104,2,133.57,267.14
128187,226,1,96.43,96.43
128188,86,1,101.47,101.47
128188,201,1,94.34,94.34
128189,46,3,56.35,169.05
128189,198,3,38.07,114.21
128189,148,1,74.45,74.45
128190,189,3,95.46,286.38
128191,200,1,61.78,61.78
128192,239,1,48.75,48.75
128192,123,2,88.23,176.46
128193,108,5,95.4,477.0
128193,134,2,58.72,117.44
128193,110,1,57.85,57.85
128194,104,3,133.57,400.71
128194,204,1,84.64,84.64
128194,109,1,73.23,73.23
128194,9,2,14.26,28.52
128195,107,1,106.02,106.02
128196,4,1,92.29,92.29
128197,103,1,57.79,57.79
128197,218,1,67.66,67.66
128197,7,1,54.57,54.57
128198,123,3,88.23,264.69
128199,25,1,37.77,37.77
128199,167,1,83.06,83.06
128199,159,1,87.96,87.96
128199,236,2,25.32,50.64
128200,208,1,28.56,28.56
128200,171,2,98.24,196.48
128200,75,2,23.62,47.24
128200,72,1,121.24,121.24
128201,115,3,5.13,15.39
128201,140,3,46.04,138.12
128201,2,1,57.56,57.56
128201,189,7,95.46,668.22
128201,23,1,41.84,41.84
128202,61,2,33.51,67.02
128202,109,1,73.23,73.23
128203,101,1,93.86,93.86
128203,65,2,55.19,110.38
128204,58,8,64.65,517.2
128204,178,1,116.53,116.53
128205,41,1,17.74,17.74
128206,204,1,84.64,84.64
128207,161,2,102.97,205.94
128208,137,1,90.74,90.74
128209,109,2,73.23,146.46
128210,215,1,46.07,46.07
128211,91,3,41.05,123.15
128212,132,2,81.33,162.66
128212,73,1,43.15,43.15
128213,227,1,60.2,60.2
128214,180,1,61.01,61.01
128214,36,2,100.35,200.7
128214,119,1,34.72,34.72
128215,86,1,101.47,101.47
128216,63,2,45.43,90.86
128217,73,1,43.15,43.15
128217,100,1,28.23,28.23
128217,207,4,64.62,258.48
128217,200,2,61.78,123.56
128217,238,1,77.52,77.52
128218,211,5,84.13,420.65
128219,207,2,64.62,129.24
128219,172,2,55.29,110.58
128220,70,2,45.82,91.64
128220,208,1,28.56,28.56
128221,110,2,57.85,115.7
128221,61,8,33.51,268.08
128222,96,1,121.51,121.51
128222,218,2,67.66,135.32
128222,191,7,86.49,605.43
128222,195,2,108.2,216.4
128223,140,3,46.04,138.12
128224,177,3,82.73,248.19
128224,211,4,84.13,336.52
128225,105,4,49.55,198.2
128225,117,1,61.27,61.27
128225,23,1,41.84,41.84
128225,148,1,74.45,74.45
128226,193,1,60.73,60.73
128227,72,3,121.24,363.72
128228,246,2,63.92,127.84
128228,79,1,193.0,193.0
128229,138,3,63.88,191.64
128230,149,1,18.9,18.9
128231,153,2,63.68,127.36
128232,244,3,50.84,152.52
128232,20,3,34.0,102.0
128233,239,2,48.75,97.5
128233,22,1,80.25,80.25
128233,187,1,23.85,23.85
128233,13,1,60.57,60.57
128233,224,1,127.22,127.22
128234,42,1,38.99,38.99
128234,186,1,24.5,24.5
128235,133,1,83.99,83.99
128236,64,4,137.0,548.0
128236,186,2,24.5,49.0
128236,221,1,43.71,43.71
128237,58,1,64.65,64.65
128237,115,6,5.13,30.78
128238,168,2,81.45,162.9
128238,231,6,127.6,765.6
128238,148,3,74.45,223.35
128239,37,1,90.37,90.37
128239,20,2,34.0,68.0
128239,87,4,69.92,279.68
128239,148,6,74.45,446.7
128240,150,2,148.73,297.46
128240,141,1,97.75,97.75
128240,202,1,70.33,70.33
128241,174,2,98.62,197.24
128242,144,3,68.87,206.61
128243,65,4,55.19,220.76
128243,74,2,10.08,20.16
128244,1,2,22.45,44.9
128245,159,2,87.96,175.92
128245,68,2,65.71,131.42
128246,139,2,55.08,110.16
128246,43,0,60.3,0.0
128246,21,2,26.84,53.68
128246,1,1,22.45,22.45
128246,152,6,41.94,251.64
128247,191,1,86.49,86.49
128248,228,4,35.59,142.36
128249,34,1,50.64,50.64
128249,130,2,55.78,111.56
128250,8,2,25.54,51.08
128251,161,1,102.97,102.97
128251,206,3,131.86,395.58
128252,58,5,64.65,323.25
128253,241,4,37.09,148.36
128253,79,1,193.0,193.0
128254,245,5,82.05,410.25
128254,176,3,35.71,107.13
128255,131,1,55.06,55.06
128255,228,2,35.59,71.18
128255,37,2,90.37,180.74
128255,135,2,165.92,331.84
128256,131,1,55.06,55.06
128257,122,1,16.0,16.0
128258,70,1,45.82,45.82
128258,124,1,40.13,40.13
128259,113,2,103.0,206.0
128259,137,2,90.74,181.48
128260,221,2,43.71,87.42
128260,200,3,61.78,185.34
128261,8,4,25.54,102.16
128262,18,1,110.08,110.08
128262,248,1,25.08,25.08
128262,164,1,80.21,80.21
128262,100,1,28.23,28.23
128263,164,2,80.21,160.42
128263,110,2,57.85,115.7
128264,68,3,65.71,197.13
128264,40,1,42.13,42.13
128264,150,1,148.73,148.73
128264,249,1,68.1,68.1
128264,15,1,152.34,152.34
128265,46,1,56.35,56.35
128265,82,1,75.22,75.22
128265,97,2,99.71,199.42
128265,84,1,40.61,40.61
128266,124,3,40.13,120.39
128266,213,1,68.96,68.96
128267,228,1,35.59,35.59
128267,241,1,37.09,37.09
128268,191,1,86.49,86.49
128268,141,1,97.75,97.75
128269,111,3,44.49,133.47
128270,73,1,43.15,43.15
128270,167,1,83.06,83.06
128270,234,2,54.66,109.32
128271,18,4,110.08,440.32
128271,59,3,50.9,152.7
128272,179,1,83.23,83.23
128273,137,2,90.74,181.48
128273,84,4,40.61,162.44
128274,216,3,98.25,294.75
128274,209,1,54.54,54.54
128275,168,2,81.45,162.9
128276,114,2,58.99,117.98
128277,217,1,42.24,42.24
128277,161,1,102.97,102.97
128278,123,2,88.23,176.46
128278,109,1,73.23,73.23
128278,206,1,131.86,131.86
128278,233,1,23.45,23.45
128279,232,2,43.43,86.86
128280,53,2,43.41,86.82
128280,174,3,98.62,295.86
128280,192,1,93.44,93.44
128281,127,1,19.4,19.4
128281,139,1,55.08,55.08
128282,181,1,16.25,16.25
128283,167,1,83.06,83.06
128283,227,1,60.2,60.2
128283,170,2,73.09,146.18
128284,28,3,100.57,301.71
128284,148,2,74.45,148.9
128285,56,4,57.54,230.16
128285,74,2,10.08,20.16
128285,88,3,43.99,131.97
128285,132,2,81.33,162.66
128285,42,4,38.99,155.96
128285,203,4,63.93,255.72
128286,206,1,131.86,131.86
128287,241,1,37.09,37.09
128287,54,7,125.13,875.91
128287,225,1,119.78,119.78
128288,67,1,54.11,54.11
128289,94,2,69.72,139.44
128290,77,2,89.28,178.56
128290,247,3,61.76,185.28
128291,54,1,125.13,125.13
128292,91,3,41.05,123.15
128293,227,3,60.2,180.6
128294,99,3,29.77,89.31
128295,98,2,84.95,169.9
128296,63,1,45.43,45.43
128296,143,3,41.78,125.34
128296,157,1,34.01,34.01
128297,218,2,67.66,135.32
128297,145,1,80.44,80.44
128297,169,4,126.5,506.0
128297,49,1,103.58,103.58
128297,116,1,88.72,88.72
128298,217,1,42.24,42.24
128298,65,2,55.19,110.38
128299,245,7,82.05,574.35
128299,220,2,67.82,135.64
128300,138,1,63.88,63.88
128300,11,6,66.83,400.98
128301,146,2,76.51,153.02
128301,184,2,61.75,123.5
128301,70,1,45.82,45.82
128301,155,3,106.96,320.88
128301,99,2,29.77,59.54
128301,74,6,10.08,60.48
128302,169,4,126.5,506.0
128302,229,2,62.34,124.68
128302,75,2,23.62,47.24
128302,12,2,74.4,148.8
128303,92,2,28.45,56.9
128303,103,1,57.79,57.79
128304,196,3,34.49,103.47
128305,198,1,38.07,38.07
128305,197,2,38.93,77.86
128305,4,3,92.29,276.87
128306,22,1,80.25,80.25
128306,40,2,42.13,84.26
128307,153,1,63.68,63.68
128307,114,2,58.99,117.98
128308,63,1,45.43,45.43
128308,149,2,18.9,37.8
128309,166,2,73.27,146.54
128310,174,3,98.62,295.86
128310,204,1,84.64,84.64
128311,21,1,26.84,26.84
128311,165,1,65.52,65.52
128311,136,1,46.89,46.89
128312,150,1,148.73,148.73
128312,183,2,64.59,129.18
128312,218,1,67.66,67.66
128313,179,3,83.23,249.69
128313,29,3,75.65,226.95
128314,206,1,131.86,131.86
128314,211,2,84.13,168.26
128315,163,1,71.4,71.4
128315,67,2,54.11,108.22
128316,59,3,50.9,152.7
128316,250,1,71.85,71.85
128316,58,3,64.65,193.95
128317,78,3,58.35,175.05
128317,211,5,84.13,420.65
128318,208,3,28.56,85.68
128318,71,1,70.49,70.49
128319,196,1,34.49,34.49
128319,187,6,23.85,143.1
128320,113,2,103.0,206.0
128320,1,7,22.45,157.15
128321,93,7,110.85,775.95
128321,208,6,28.56,171.36
128321,19,2,83.82,167.64
128322,234,1,54.66,54.66
128322,245,1,82.05,82.05
128323,201,1,94.34,94.34
128323,217,2,42.24,84.48
128323,172,4,55.29,221.16
128324,57,2,192.59,385.18
128324,192,1,93.44,93.44
128324,205,3,50.04,150.12
128325,160,1,81.45,81.45
128326,72,1,121.24,121.24
128326,90,5,54.89,274.45
128327,123,1,88.23,88.23
128327,108,1,95.4,95.4
128328,82,3,75.22,225.66
128329,8,1,25.54,25.54
128329,73,1,43.15,43.15
128329,5,3,110.54,331.62
128330,99,2,29.77,59.54
128331,139,1,55.08,55.08
128332,183,2,64.59,129.18
128333,50,2,46.88,93.76
128333,74,1,10.08,10.08
128333,155,1,106.96,106.96
128334,225,1,119.78,119.78
128334,158,1,16.69,16.69
128334,20,2,34.0,68.0
128334,100,2,28.23,56.46
128334,91,3,41.05,123.15
128335,243,1,60.33,60.33
128335,163,1,71.4,71.4
128336,108,1,95.4,95.4
128336,124,1,40.13,40.13
128336,58,1,64.65,64.65
128337,86,2,101.47,202.94
128337,15,1,152.34,152.34
128338,45,2,47.88,95.76
128339,156,2,55.21,110.42
128339,199,9,91.75,825.75
128340,15,2,152.34,304.68
128340,201,2,94.34,188.68
128341,62,1,45.21,45.21
128342,55,1,74.06,74.06
128343,51,1,58.61,58.61
128343,70,1,45.82,45.82
128343,10,3,51.62,154.86
128343,65,5,55.19,275.95
128343,209,1,54.54,54.54
128344,103,3,57.79,173.37
128344,179,8,83.23,665.84
128345,59,3,50.9,152.7
128346,183,2,64.59,129.18
128347,75,5,23.62,118.1
128348,71,1,70.49,70.49
128349,244,2,50.84,101.68
128350,2,1,57.56,57.56
128350,207,3,64.62,193.86
128351,21,3,26.84,80.52
128351,193,3,60.73,182.19
128352,135,1,165.92,165.92
128353,44,1,69.1,69.1
128354,19,2,83.82,167.64
128354,10,1,51.62,51.62
128354,123,3,88.23,264.69
128355,135,2,165.92,331.84
128356,165,3,65.52,196.56
128356,163,2,71.4,142.8
128356,23,1,41.84,41.84
128357,158,1,16.69,16.69
128358,249,2,68.1,136.2
128358,22,2,80.25,160.5
128359,228,1,35.59,35.59
128359,250,1,71.85,71.85
128360,164,2,80.21,160.42
128360,168,2,81.45,162.9
128360,11,2,66.83,133.66
128361,83,2,59.13,118.26
128362,197,1,38.93,38.93
128362,121,4,72.64,290.56
128362,136,3,46.89,140.67
128363,245,4,82.05,328.2
128364,188,2,63.56,127.12
128364,179,3,83.23,249.69
128365,122,3,16.0,48.0
128365,103,1,57.79,57.79
128365,248,2,25.08,50.16
128366,188,1,63.56,63.56
128367,190,2,47.97,95.94
128368,235,2,57.02,114.04
128369,222,1,77.6,77.6
128370,155,2,106.96,213.92
128370,101,1,93.86,93.86
128371,239,7,48.75,341.25
128371,222,1,77.6,77.6
128372,219,3,114.93,344.79
128372,176,1,35.71,35.71
128372,51,1,58.61,58.61
128372,250,3,71.85,215.55
128373,163,3,71.4,214.2
128374,132,1,81.33,81.33
128374,116,2,88.72,177.44
128375,164,1,80.21,80.21
128375,163,2,71.4,142.8
128375,27,1,97.72,97.72
128375,32,7,35.54,248.78
128375,46,2,56.35,112.7
128375,110,2,57.85,115.7
128376,40,1,42.13,42.13
128377,155,4,106.96,427.84
128377,43,2,60.3,120.6
128377,166,1,73.27,73.27
128377,237,1,61.17,61.17
128378,225,1,119.78,119.78
128379,140,2,46.04,92.08
128380,107,1,106.02,106.02
128380,83,3,59.13,177.39
128381,8,1,25.54,25.54
128381,96,1,121.51,121.51
128382,166,2,73.27,146.54
128382,51,1,58.61,58.61
128382,77,1,89.28,89.28
128383,87,3,69.92,209.76
128383,124,1,40.13,40.13
128383,21,1,26.84,26.84
128384,179,2,83.23,166.46
128385,215,2,46.07,92.14
128385,43,1,60.3,60.3
128386,47,1,87.28,87.28
128387,93,8,110.85,886.8
128388,194,2,131.02,262.04
128388,170,2,73.09,146.18
128388,215,1,46.07,46.07
128389,83,1,59.13,59.13
128390,224,2,127.22,254.44
128391,34,1,50.64,50.64
128391,54,1,125.13,125.13
128392,106,1,90.51,90.51
128392,124,1,40.13,40.13
128392,28,2,100.57,201.14
128392,45,3,47.88,143.64
128393,239,3,48.75,146.25
128393,179,8,83.23,665.84
128393,131,2,55.06,110.12
128393,101,3,93.86,281.58
128394,30,1,29.47,29.47
128394,201,2,94.34,188.68
128395,170,4,73.09,292.36
128396,114,1,58.99,58.99
128396,36,4,100.35,401.4
128397,8,1,25.54,25.54
128397,208,6,28.56,171.36
128398,166,1,73.27,73.27
128398,237,1,61.17,61.17
128399,221,2,43.71,87.42
128399,194,1,131.02,131.02
128400,99,1,29.77,29.77
128401,121,1,72.64,72.64
128401,54,11,125.13,1376.43
128401,115,2,5.13,10.26
128402,181,2,16.25,32.5
128402,27,3,97.72,293.16
128402,194,2,131.02,262.04
128402,197,2,38.93,77.86
128402,237,2,61.17,122.34
128403,187,1,23.85,23.85
128404,250,3,71.85,215.55
128404,46,2,56.35,112.7
128405,164,1,80.21,80.21
128405,244,4,50.84,203.36
128406,203,1,63.93,63.93
128406,84,1,40.61,40.61
128407,42,1,38.99,38.99
128407,69,2,63.56,127.12
128408,137,2,90.74,181.48
128409,23,1,41.84,41.84
128409,101,1,93.86,93.86
128409,171,2,98.24,196.48
128410,221,1,43.71,43.71
128410,244,7,50.84,355.88
128410,113,1,103.0,103.0
128411,83,2,59.13,118.26
128411,136,2,46.89,93.78
128412,111,2,44.49,88.98
128412,150,1,148.73,148.73
128412,205,2,50.04,100.08
128413,186,2,24.5,49.0
128414,232,1,43.43,43.43
128414,147,7,22.26,155.82
128415,119,4,34.72,138.88
128415,94,1,69.72,69.72
128416,113,4,103.0,412.0
128416,22,1,80.25,80.25
128416,14,5,47.58,237.9
128417,1,6,22.45,134.7
128417,132,1,81.33,81.33
128417,58,1,64.65,64.65
128418,58,1,64.65,64.65
128419,29,1,75.65,75.65
128419,235,2,57.02,114.04
128420,70,1,45.82,45.82
128420,79,2,193.0,386.0
128420,198,2,38.07,76.14
128421,118,2,86.98,173.96
128421,20,2,34.0,68.0
128421,23,1,41.84,41.84
128422,228,2,35.59,71.18
128422,152,2,41.94,83.88
128423,162,1,52.0,52.0
128424,85,1,82.59,82.59
128425,64,2,137.0,274.0
128425,171,1,98.24,98.24
128425,149,1,18.9,18.9
128425,5,5,110.54,552.7
128426,216,1,98.25,98.25
128426,121,3,72.64,217.92
128426,121,1,72.64,72.64
128426,22,3,80.25,240.75
128426,98,3,84.95,254.85
128427,28,1,100.57,100.57
128428,5,3,110.54,331.62
128428,144,2,68.87,137.74
128429,162,1,52.0,52.0
128429,185,2,73.34,146.68
128430,177,1,82.73,82.73
128430,41,1,17.74,17.74
128430,97,3,99.71,299.13
128431,195,3,108.2,324.6
128431,27,2,97.72,195.44
128431,220,1,67.82,67.82
128432,1,3,22.45,67.35
128432,123,1,88.23,88.23
128432,85,4,82.59,330.36
128432,116,1,88.72,88.72
128433,83,1,59.13,59.13
128433,33,1,69.88,69.88
128433,123,1,88.23,88.23
128434,9,2,14.26,28.52
128434,120,5,62.97,314.85
128434,17,3,126.16,378.48
128434,39,1,19.04,19.04
128434,103,1,57.79,57.79
128434,92,1,28.45,28.45
128435,163,3,71.4,214.2
128436,222,2,77.6,155.2
128436,45,3,47.88,143.64
128437,227,1,60.2,60.2
128437,118,1,86.98,86.98
128438,133,1,83.99,83.99
128438,34,1,50.64,50.64
128439,235,1,57.02,57.02
128439,144,1,68.87,68.87
128440,152,1,41.94,41.94
128441,165,2,65.52,131.04
128441,200,4,61.78,247.12
128442,116,1,88.72,88.72
128442,94,1,69.72,69.72
128443,150,1,148.73,148.73
128443,83,1,59.13,59.13
128443,161,2,102.97,205.94
128443,100,1,28.23,28.23
128444,40,3,42.13,126.39
128444,229,1,62.34,62.34
128444,155,1,106.96,106.96
128445,24,8,43.37,346.96
128445,17,4,126.16,504.64
128446,157,1,34.01,34.01
128446,192,1,93.44,93.44
128446,224,3,127.22,381.66
128447,89,1,49.89,49.89
128447,198,1,38.07,38.07
128447,184,1,61.75,61.75
128448,155,1,106.96,106.96
128448,6,1,74.48,74.48
128449,194,1,131.02,131.02
128449,92,1,28.45,28.45
128450,74,3,10.08,30.24
128450,162,1,52.0,52.0
128451,211,5,84.13,420.65
128452,116,1,88.72,88.72
128452,180,3,61.01,183.03
128453,240,1,64.46,64.46
128453,218,3,67.66,202.98
128453,37,2,90.37,180.74
128454,41,1,17.74,17.74
128454,162,1,52.0,52.0
128455,230,4,63.51,254.04
128456,214,1,67.77,67.77
128456,161,1,102.97,102.97
128457,2,2,57.56,115.12
128458,131,2,55.06,110.12
128458,72,4,121.24,484.96
128459,190,1,47.97,47.97
128459,37,1,90.37,90.37
128459,72,1,121.24,121.24
128460,117,1,61.27,61.27
128460,144,1,68.87,68.87
128461,2,3,57.56,172.68
128461,181,5,16.25,81.25
128461,166,2,73.27,146.54
128462,180,1,61.01,61.01
128462,154,1,53.04,53.04
128462,246,1,63.92,63.92
128462,211,3,84.13,252.39
128462,170,1,73.09,73.09
128462,130,3,55.78,167.34
128463,128,3,60.62,181.86
128464,226,1,96.43,96.43
128465,203,1,63.93,63.93
128465,103,4,57.79,231.16
128466,114,3,58.99,176.97
128467,110,1,57.85,57.85
128467,109,1,73.23,73.23
128467,19,3,83.82,251.46
128467,172,6,55.29,331.74
128467,71,4,70.49,281.96
128467,134,3,58.72,176.16
128468,18,4,110.08,440.32
128468,24,2,43.37,86.74
128469,188,3,-63.56,-190.68
128470,183,1,64.59,64.59
128471,118,1,86.98,86.98
128471,203,1,63.93,63.93
128472,179,1,83.23,83.23
128473,228,1,35.59,35.59
128473,10,2,51.62,103.24
128474,205,2,50.04,100.08
128474,50,1,46.88,46.88
128475,56,4,57.54,230.16
128475,120,1,62.97,62.97
128475,94,1,69.72,69.72
128476,138,1,63.88,63.88
128477,140,1,46.04,46.04
128478,55,1,74.06,74.06
128478,229,1,62.34,62.34
128478,131,3,55.06,165.18
128479,112,6,62.26,373.56
128480,96,1,121.51,121.51
128480,226,2,96.43,192.86
128480,81,13,153.29,1992.77
128481,133,3,83.99,251.97
128481,102,1,23.78,23.78
128481,138,1,63.88,63.88
128481,111,1,44.49,44.49
128481,211,1,84.13,84.13
128482,11,1,66.83,66.83
128482,193,1,60.73,60.73
128483,122,3,16.0,48.0
128484,61,1,33.51,33.51
128484,189,1,95.46,95.46
128485,35,3,99.37,298.11
128486,21,3,26.84,80.52
128487,233,2,23.45,46.9
128487,29,1,75.65,75.65
128488,3,5,57.76,288.8
128488,6,2,74.48,148.96
128489,113,3,103.0,309.0
128489,21,2,26.84,53.68
128489,129,2,78.06,156.12
128489,52,2,77.47,154.94
128489,243,1,60.33,60.33
128490,87,1,69.92,69.92
128490,227,2,60.2,120.4
128491,217,2,42.24,84.48
128491,66,3,102.14,306.42
128491,44,5,69.1,345.5
128492,161,3,102.97,308.91
128492,244,1,50.84,50.84
128492,105,1,49.55,49.55
128493,34,1,50.64,50.64
128493,78,1,58.35,58.35
128493,237,2,61.17,122.34
128493,25,3,37.77,113.31
128493,134,4,58.72,234.88
128494,58,1,64.65,64.65
128494,159,1,87.96,87.96
128495,102,2,23.78,47.56
128495,48,1,94.31,94.31
128496,5,2,110.54,221.08
128496,160,3,81.45,244.35
128497,28,4,100.57,402.28
128497,101,1,93.86,93.86
128497,22,1,80.25,80.25
128497,168,5,81.45,407.25
128497,107,1,106.02,106.02
128498,72,1,121.24,121.24
128499,76,1,51.26,51.26
128499,44,1,69.1,69.1
128499,45,2,47.88,95.76
128499,161,2,102.97,205.94
128500,185,2,73.34,146.68
128501,67,3,54.11,162.33
128502,89,1,49.89,49.89
128502,61,1,33.51,33.51
128503,80,2,100.13,200.26
128504,136,1,46.89,46.89
128504,105,1,49.55,49.55
128504,201,2,94.34,188.68
128505,34,1,50.64,50.64
128505,193,2,60.73,121.46
128505,217,5,42.24,211.2
128506,211,1,84.13,84.13
128506,245,5,82.05,410.25
128507,153,1,63.68,63.68
128507,224,2,127.22,254.44
128508,135,3,165.92,497.76
128508,204,2,84.64,169.28
128509,161,4,102.97,411.88
128509,240,1,64.46,64.46
128509,97,5,99.71,498.55
128509,186,1,24.5,24.5
128510,177,1,82.73,82.73
128510,139,2,55.08,110.16
128510,185,1,73.34,73.34
128510,247,2,61.76,123.52
128511,70,1,45.82,45.82
128511,67,4,54.11,216.44
128512,233,1,23.45,23.45
128513,221,4,43.71,174.84
128513,166,1,73.27,73.27
128514,245,1,82.05,82.05
128514,183,1,64.59,64.59
128515,27,1,97.72,97.72
128515,12,3,74.4,223.2
128516,112,1,62.26,62.26
128516,63,4,45.43,181.72
128517,50,3,46.88,140.64
128518,28,2,100.57,201.14
128519,83,1,59.13,59.13
128520,239,1,48.75,48.75
128520,97,1,99.71,99.71
128521,48,5,94.31,471.55
128521,164,1,80.21,80.21
128522,189,1,95.46,95.46
128522,228,1,35.59,35.59
128523,202,2,70.33,140.66
128523,99,1,29.77,29.77
128524,80,2,100.13,200.26
128524,123,3,88.23,264.69
128525,57,4,192.59,770.36
128526,129,1,78.06,78.06
128527,160,1,81.45,81.45
128527,215,1,46.07,46.07
128527,249,1,68.1,68.1
128528,50,4,46.88,187.52
128529,180,2,61.01,122.02
128529,167,6,83.06,498.36
128529,166,6,73.27,439.62
128529,153,5,63.68,318.4
128530,90,4,54.89,219.56
128531,217,1,42.24,42.24
128531,25,1,37.77,37.77
128531,207,3,64.62,193.86
128532,208,1,28.56,28.56
128533,193,3,60.73,182.19
128533,19,1,83.82,83.82
128534,173,2,69.95,139.9
128534,181,6,16.25,97.5
128535,83,4,59.13,236.52
128535,111,1,44.49,44.49
128535,190,1,47.97,47.97
128536,20,2,34.0,68.0
128536,204,2,84.64,169.28
128537,91,1,41.05,41.05
128538,59,7,50.9,356.3
128538,40,3,42.13,126.39
128539,66,2,102.14,204.28
128539,161,2,102.97,205.94
128540,30,3,29.47,88.41
128540,27,1,97.72,97.72
128540,119,2,34.72,69.44
128541,133,2,83.99,167.98
128541,102,1,23.78,23.78
128541,161,3,102.97,308.91
128541,58,3,64.65,193.95
128541,124,1,40.13,40.13
128542,157,4,34.01,136.04
128542,38,1,33.67,33.67
128542,190,2,47.97,95.94
128543,103,2,57.79,115.58
128544,135,2,165.92,331.84
128544,97,3,99.71,299.13
128544,153,4,63.68,254.72
128544,15,2,152.34,304.68
128545,88,1,43.99,43.99
128545,3,1,57.76,57.76
128546,107,2,106.02,212.04
128546,163,2,71.4,142.8
128546,147,1,22.26,22.26
128546,175,3,35.71,107.13
128547,9,4,14.26,57.04
128548,10,1,51.62,51.62
128548,157,3,34.01,102.03
128549,207,1,64.62,64.62
128549,204,2,84.64,169.28
128550,45,4,47.88,191.52
128550,180,1,61.01,61.01
128550,82,1,75.22,75.22
128550,126,1,37.67,37.67
128551,167,2,83.06,166.12
128551,117,2,61.27,122.54
128552,134,1,58.72,58.72
128553,246,1,63.92,63.92
128554,51,1,58.61,58.61
128555,85,1,82.59,82.59
128555,81,4,153.29,613.16
128555,216,1,98.25,98.25
128556,156,1,55.21,55.21
128556,167,2,83.06,166.12
128557,201,3,94.34,283.02
128557,33,3,69.88,209.64
128557,143,1,41.78,41.78
128557,114,1,58.99,58.99
128557,192,1,93.44,93.44
128558,147,1,22.26,22.26
128558,122,1,16.0,16.0
128558,241,2,37.09,74.18
128559,85,6,82.59,495.54
128559,72,1,121.24,121.24
128559,201,1,94.34,94.34
128560,209,1,54.54,54.54
128560,23,1,41.84,41.84
128560,21,1,26.84,26.84
128561,51,1,58.61,58.61
128561,31,1,74.24,74.24
128562,57,4,192.59,770.36
128562,228,1,35.59,35.59
128563,116,2,88.72,177.44
128563,25,1,37.77,37.77
128564,217,4,42.24,168.96
128565,119,3,34.72,104.16
128566,46,5,56.35,281.75
128566,199,2,91.75,183.5
128567,197,2,38.93,77.86
128567,153,2,63.68,127.36
128568,187,1,23.85,23.85
128568,90,0,54.89,0.0
128569,219,1,114.93,114.93
128569,74,1,10.08,10.08
128570,15,1,152.34,152.34
128570,123,1,88.23,88.23
128570,34,1,50.64,50.64
128570,57,1,192.59,192.59
128571,63,3,45.43,136.29
128572,196,1,34.49,34.49
128572,198,1,38.07,38.07
128573,153,1,63.68,63.68
128574,158,1,16.69,16.69
128575,96,1,121.51,121.51
128575,185,1,73.34,73.34
128575,198,3,38.07,114.21
128576,159,1,87.96,87.96
128576,158,2,16.69,33.38
128576,228,3,35.59,106.77
128576,93,9,110.85,997.65
128576,114,1,58.99,58.99
128577,155,2,106.96,213.92
128578,35,4,99.37,397.48
128578,146,1,76.51,76.51
128578,38,3,33.67,101.01
128579,113,2,103.0,206.0
128579,196,3,34.49,103.47
128580,108,2,95.4,190.8
128580,81,3,153.29,459.87
128580,74,5,10.08,50.4
128581,11,2,66.83,133.66
128581,199,1,91.75,91.75
